2277222,1134989,D,BOLETO,12,2017-05-05 21:00:00,2017-05-05 21:00:00
2277264,1109023,A,BOLETO,12,2017-05-06 21:00:00,2018-05-06 21:00:00
2277273,1129530,D,CARTAO DE CREDITO,12,2019-05-09 21:00:00,2020-05-09 21:00:00
2277280,1079765,D,CARTAO DE CREDITO,12,2019-05-09 21:00:00,2020-05-09 21:00:00
2277301,1071070,A,BOLETO,12,2017-05-07 21:00:00,2018-05-07 21:00:00
2277304,1109046,A,BOLETO,12,2017-05-07 21:00:00,2018-05-07 21:00:00
2277307,1091613,A,CARTAO DE CREDITO,12,2017-05-07 21:00:00,2018-05-07 21:00:00
2277308,1069270,D,BOLETO,12,2017-05-07 21:00:00,2017-05-17 21:00:00
2277310,1098972,D,BOLETO,12,2017-05-07 21:00:00,2017-05-07 21:00:00
2277314,1090832,A,BOLETO,12,2017-05-07 21:00:00,2018-05-07 21:00:00
2277318,1129850,D,CARTAO DE CREDITO,12,2019-05-09 21:00:00,2020-05-09 21:00:00
2277323,1133741,D,CARTAO DE CREDITO,12,2017-05-07 21:00:00,2017-05-07 21:00:00
2277329,1092304,A,CARTAO DE CREDITO,12,2019-05-09 21:00:00,2020-05-09 21:00:00
2277348,1094641,D,CARTAO DE CREDITO,12,2017-05-08 21:00:00,2017-05-17 21:00:00
2277350,1103463,D,CARTAO DE CREDITO,12,2017-05-08 21:00:00,2017-05-17 21:00:00
2277360,1072795,D,CARTAO DE CREDITO,12,2017-05-08 21:00:00,2017-05-17 21:00:00
2277364,1075864,A,BOLETO,12,2017-05-08 21:00:00,2018-05-08 21:00:00
2277367,1128315,D,CARTAO DE CREDITO,12,2019-05-10 21:00:00,2020-05-10 21:00:00
2277375,1132954,A,BOLETO,12,2017-05-08 21:00:00,2018-05-08 21:00:00
2277384,1070709,D,BOLETO,12,2019-05-10 21:00:00,2020-05-10 21:00:00
2277387,1101350,D,CARTAO DE CREDITO,12,2017-05-08 21:00:00,2017-05-17 21:00:00
2277389,1074727,D,CARTAO DE CREDITO,12,2017-05-08 21:00:00,2017-05-08 21:00:00
2277405,1109097,D,BOLETO,12,2017-05-09 21:00:00,2018-05-09 21:00:00
2277408,1093909,A,BOLETO,12,2017-05-09 21:00:00,2018-05-09 21:00:00
2277412,1076254,D,CARTAO DE CREDITO,12,2017-05-09 21:00:00,2017-05-17 21:00:00
2277422,1066567,A,BOLETO,12,2017-05-09 21:00:00,2018-05-09 21:00:00
2277428,1066567,A,BOLETO,12,2018-05-10 21:00:00,2019-05-10 21:00:00
2277443,1071474,D,CARTAO DE CREDITO,12,2017-05-09 21:00:00,2017-05-09 21:00:00
2277444,1078652,D,CARTAO DE CREDITO,12,2017-05-09 21:00:00,2017-05-17 21:00:00
2277447,1070309,D,CARTAO DE CREDITO,12,2017-05-09 21:00:00,2017-05-09 21:00:00
2277451,1091192,D,CARTAO DE CREDITO,12,2017-05-01 21:00:00,2017-05-01 21:00:00
2277452,1088979,D,CARTAO DE CREDITO,12,2017-05-01 21:00:00,2017-12-09 22:00:00
2277455,1108808,A,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277457,1108810,A,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277460,1066960,A,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277461,1066960,A,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277462,1066960,A,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277463,1066960,A,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277464,1066960,A,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277466,1076637,D,CARTAO DE CREDITO,12,2017-05-01 21:00:00,2017-05-01 21:00:00
2277478,1096996,D,BOLETO,12,2017-05-01 21:00:00,2017-05-01 21:00:00
2277485,1128814,D,CARTAO DE CREDITO,12,2017-05-01 21:00:00,2017-05-01 21:00:00
2277489,1134728,D,CARTAO DE CREDITO,12,2017-05-01 21:00:00,2017-05-01 21:00:00
2277491,1072422,A,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277506,1071316,D,BOLETO,12,2017-05-01 21:00:00,2017-05-01 21:00:00
2277507,1064737,D,CARTAO DE CREDITO,12,2017-05-02 21:00:00,2017-05-02 21:00:00
2277517,1108850,A,BOLETO,12,2017-05-02 21:00:00,2018-05-02 21:00:00
2277522,1074913,D,BOLETO,12,2017-05-02 21:00:00,2017-05-02 21:00:00
2277523,1077596,D,CARTAO DE CREDITO,12,2019-05-04 21:00:00,2020-05-04 21:00:00
2277533,1075586,A,CARTAO DE CREDITO,12,2018-05-03 21:00:00,2019-05-03 21:00:00
2277536,1077562,A,BOLETO,12,2017-05-02 21:00:00,2018-05-02 21:00:00
2277546,1089477,A,BOLETO,12,2017-05-03 21:00:00,2018-05-03 21:00:00
2277547,1133648,D,CARTAO DE CREDITO,12,2017-05-03 21:00:00,2017-05-03 21:00:00
2277553,1107425,D,CARTAO DE CREDITO,12,2017-05-03 21:00:00,2017-12-09 22:00:00
2277561,1096336,A,BOLETO,12,2017-05-03 21:00:00,2018-05-03 21:00:00
2277571,1128703,D,CARTAO DE CREDITO,12,2017-05-03 21:00:00,2017-05-03 21:00:00
